"","ensembl_gene_id_orig","ensembl_gene_id","symbol","chromosome","start","end","size"
"1943","ENSG00000082438","ENSG00000082438","COBLL1","2",164653624,164843679,190055
"1944","ENSG00000100473","ENSG00000100473","COCH","14",30874514,30895065,20551
"1945","ENSG00000135775","ENSG00000135775","COG2","1",230642481,230693982,51501
"1946","ENSG00000103051","ENSG00000103051","COG4","16",70480568,70523560,42992
"1947","ENSG00000164597","ENSG00000164597","COG5","7",107201372,107564261,362889
"1948","ENSG00000213380","ENSG00000213380","COG8","16",69320140,69339583,19443
"1949","ENSG00000121058","ENSG00000121058","COIL","17",56938199,56961050,22851
"1950","ENSG00000060718","ENSG00000060718","COL11A1","1",102876467,103108872,232405
"1951","ENSG00000235708","ENSG00000235708","COL11A2","HSCHR6_MHC_MCF_CTG1",4598639,4628455,29816
"1952","ENSG00000197467","ENSG00000197467","COL13A1","10",69801880,69964275,162395
"1953","ENSG00000187955","ENSG00000187955","COL14A1","8",120059780,120373573,313793
"1954","ENSG00000204291","ENSG00000204291","COL15A1","9",98943179,99070787,127608
"1955","ENSG00000084636","ENSG00000084636","COL16A1","1",31652263,31704319,52056
"1956","ENSG00000065618","ENSG00000065618","COL17A1","10",104031286,104085880,54594
"1957","ENSG00000182871","ENSG00000182871","COL18A1","21",45405165,45513720,108555
"1958","ENSG00000108821","ENSG00000108821","COL1A1","17",50184101,50201632,17531
"1959","ENSG00000164692","ENSG00000164692","COL1A2","7",94394895,94431227,36332
"1960","ENSG00000124749","ENSG00000124749","COL21A1","6",56056590,56394094,337504
"1961","ENSG00000139219","ENSG00000139219","COL2A1","12",47972967,48004554,31587
"1962","ENSG00000168542","ENSG00000168542","COL3A1","2",188974373,189012746,38373
"1963","ENSG00000187498","ENSG00000187498","COL4A1","13",110148963,110307202,158239
"1964","ENSG00000134871","ENSG00000134871","COL4A2","13",110305812,110513209,207397
"1965","ENSG00000169031","ENSG00000169031","COL4A3","2",227164624,227314792,150168
"1966","ENSG00000081052","ENSG00000081052","COL4A4","2",227002714,227164453,161739
"1967","ENSG00000188153","ENSG00000188153","COL4A5","X",108439838,108697545,257707
"1968","ENSG00000197565","ENSG00000197565","COL4A6","X",108155607,108439497,283890
"1969","ENSG00000130635","ENSG00000130635","COL5A1","9",134641803,134844843,203040
"1970","ENSG00000204262","ENSG00000204262","COL5A2","2",189031898,189225312,193414
"1971","ENSG00000080573","ENSG00000080573","COL5A3","19",9959561,10010504,50943
"1972","ENSG00000142156","ENSG00000142156","COL6A1","21",45981770,46005050,23280
"1973","ENSG00000142173","ENSG00000142173","COL6A2","21",46098112,46132848,34736
"1974","ENSG00000163359","ENSG00000163359","COL6A3","2",237324003,237414328,90325
"1975","ENSG00000114270","ENSG00000114270","COL7A1","3",48564073,48595329,31256
"1976","ENSG00000144810","ENSG00000144810","COL8A1","3",99638475,99799226,160751
"1977","ENSG00000171812","ENSG00000171812","COL8A2","1",36095239,36125222,29983
"1978","ENSG00000112280","ENSG00000112280","COL9A1","6",70216040,70303084,87044
"1979","ENSG00000049089","ENSG00000049089","COL9A2","1",40300489,40317813,17324
"1980","ENSG00000092758","ENSG00000092758","COL9A3","20",62816244,62841159,24915
"1981","ENSG00000184374","ENSG00000184374","COLEC10","8",118995452,119108455,113003
"1982","ENSG00000118004","ENSG00000118004","COLEC11","2",3594832,3644644,49812
"1983","ENSG00000158270","ENSG00000158270","COLEC12","18",316737,500722,183985
"1984","ENSG00000130309","ENSG00000130309","COLGALT1","19",17555649,17583162,27513
"1985","ENSG00000198756","ENSG00000198756","COLGALT2","1",183929854,184037729,107875
"1986","ENSG00000206561","ENSG00000206561","COLQ","3",15450133,15521751,71618
"1987","ENSG00000145781","ENSG00000145781","COMMD10","5",116085016,116412762,327746
"1988","ENSG00000148444","ENSG00000148444","COMMD3","10",22316386,22320306,3920
"1989","ENSG00000140365","ENSG00000140365","COMMD4","15",75336020,75343224,7204
"1990","ENSG00000169019","ENSG00000169019","COMMD8","4",47450787,47463702,12915
"1991","ENSG00000110442","ENSG00000110442","COMMD9","11",36269284,36289449,20165
"1992","ENSG00000105664","ENSG00000105664","COMP","19",18782773,18791305,8532
"1993","ENSG00000093010","ENSG00000093010","COMT","22",19941371,19969975,28604
"1994","ENSG00000122218","ENSG00000122218","COPA","1",160288594,160343566,54972
"1995","ENSG00000129083","ENSG00000129083","COPB1","11",14443440,14500027,56587
"1996","ENSG00000184432","ENSG00000184432","COPB2","3",139353946,139389736,35790
"1997","ENSG00000105669","ENSG00000105669","COPE","19",18899514,18919387,19873
"1998","ENSG00000181789","ENSG00000181789","COPG1","3",129249606,129277773,28167
"1999","ENSG00000166200","ENSG00000166200","COPS2","15",49106068,49155661,49593
"2000","ENSG00000141030","ENSG00000141030","COPS3","17",17246616,17281273,34657
"2001","ENSG00000138663","ENSG00000138663","COPS4","4",83034447,83075818,41371
"2002","ENSG00000121022","ENSG00000121022","COPS5","8",67043079,67083783,40704
"2003","ENSG00000168090","ENSG00000168090","COPS6","7",100088969,100092187,3218
"2004","ENSG00000111652","ENSG00000111652","COPS7A","12",6724014,6731875,7861
"2005","ENSG00000144524","ENSG00000144524","COPS7B","2",231781671,231809254,27583
"2006","ENSG00000198612","ENSG00000198612","COPS8","2",237085882,237100474,14592
"2007","ENSG00000111481","ENSG00000111481","COPZ1","12",54301202,54351846,50644
"2008","ENSG00000005243","ENSG00000005243","COPZ2","17",48026167,48038030,11863
"2009","ENSG00000115520","ENSG00000115520","COQ10B","2",197453493,197475310,21817
"2010","ENSG00000173085","ENSG00000173085","COQ2","4",83261536,83284914,23378
"2011","ENSG00000132423","ENSG00000132423","COQ3","6",99369401,99394195,24794
"2012","ENSG00000167113","ENSG00000167113","COQ4","9",128322544,128334072,11528
"2013","ENSG00000119723","ENSG00000119723","COQ6","14",73949926,73963670,13744
"2014","ENSG00000167186","ENSG00000167186","COQ7","16",19067614,19080095,12481
"2015","ENSG00000145244","ENSG00000145244","CORIN","4",47593999,47838106,244107
"2016","ENSG00000102879","ENSG00000102879","CORO1A","16",30182827,30189076,6249
"2017","ENSG00000172725","ENSG00000172725","CORO1B","11",67435510,67443821,8311
"2018","ENSG00000110880","ENSG00000110880","CORO1C","12",108645109,108731526,86417
"2019","ENSG00000106789","ENSG00000106789","CORO2A","9",98120975,98192637,71662
"2020","ENSG00000103647","ENSG00000103647","CORO2B","15",68578993,68727806,148813
"2021","ENSG00000282725","ENSG00000282725","CORO7","HSCHR16_3_CTG1",56867,128028,71161
"2022","ENSG00000241563","ENSG00000241563","CORT","1",10450031,10451998,1967
"2023","ENSG00000103187","ENSG00000103187","COTL1","16",84565596,84618078,52482
"2024","ENSG00000006695","ENSG00000006695","COX10","17",14069490,14231736,162246
"2025","ENSG00000166260","ENSG00000166260","COX11","17",54951902,54968703,16801
"2026","ENSG00000178449","ENSG00000178449","COX14","12",50112082,50120457,8375
"2027","ENSG00000014919","ENSG00000014919","COX15","10",99710868,99732127,21259
"2028","ENSG00000133983","ENSG00000133983","COX16","14",70325081,70416984,91903
"2029","ENSG00000138495","ENSG00000138495","COX17","3",119654513,119677454,22941
"2030","ENSG00000131143","ENSG00000131143","COX4I1","16",85798633,85807068,8435
"2031","ENSG00000178741","ENSG00000178741","COX5A","15",74919791,74938083,18292
"2032","ENSG00000135940","ENSG00000135940","COX5B","2",97646062,97648383,2321
"2033","ENSG00000111775","ENSG00000111775","COX6A1","12",120438090,120440737,2647
"2034","ENSG00000126267","ENSG00000126267","COX6B1","19",35648323,35658782,10459
"2035","ENSG00000164919","ENSG00000164919","COX6C","8",99873200,99893707,20507
"2036","ENSG00000161281","ENSG00000161281","COX7A1","19",36150922,36152449,1527
"2037","ENSG00000112695","ENSG00000112695","COX7A2","6",75237675,75250323,12648
"2038","ENSG00000115944","ENSG00000115944","COX7A2L","2",42333546,42425088,91542
"2039","ENSG00000131174","ENSG00000131174","COX7B","X",77899440,77907376,7936
"2040","ENSG00000127184","ENSG00000127184","COX7C","5",86617928,86620962,3034
"2041","ENSG00000047457","ENSG00000047457","CP","3",149162410,149221829,59419
"2042","ENSG00000091704","ENSG00000091704","CPA1","7",130380339,130388114,7775
"2043","ENSG00000158516","ENSG00000158516","CPA2","7",130266863,130289798,22935
"2044","ENSG00000163751","ENSG00000163751","CPA3","3",148865296,148897203,31907
"2045","ENSG00000128510","ENSG00000128510","CPA4","7",130293134,130324180,31046
"2046","ENSG00000153002","ENSG00000153002","CPB1","3",148791102,148860187,69085
"2047","ENSG00000080618","ENSG00000080618","CPB2","13",46053186,46105033,51847
"2048","ENSG00000108582","ENSG00000108582","CPD","17",30378927,30469989,91062
"2049","ENSG00000277445","ENSG00000277445","CPEB1","HSCHR15_5_CTG8",332306,430788,98482
"2050","ENSG00000107864","ENSG00000107864","CPEB3","10",92046692,92291078,244386
"2051","ENSG00000106034","ENSG00000106034","CPED1","7",120988697,121297442,308745
"2052","ENSG00000145920","ENSG00000145920","CPLX2","5",175796310,175884021,87711
"2053","ENSG00000213578","ENSG00000213578","CPLX3","15",74826627,74831802,5175
"2054","ENSG00000135678","ENSG00000135678","CPM","12",68842197,68971570,129373
"2055","ENSG00000120054","ENSG00000120054","CPN1","10",100042193,100081869,39676
"2056","ENSG00000178772","ENSG00000178772","CPN2","3",194339768,194351328,11560
"2057","ENSG00000214078","ENSG00000214078","CPNE1","20",35626031,35664956,38925
"2058","ENSG00000085719","ENSG00000085719","CPNE3","8",86514435,86561498,47063
"2059","ENSG00000100884","ENSG00000100884","CPNE6","14",24070837,24078100,7263
"2060","ENSG00000178773","ENSG00000178773","CPNE7","16",89575758,89597246,21488
"2061","ENSG00000080819","ENSG00000080819","CPOX","3",98579446,98593648,14202
"2062","ENSG00000103381","ENSG00000103381","CPPED1","16",12659799,12803887,144088
"2063","ENSG00000104324","ENSG00000104324","CPQ","8",96645242,97149654,504412
"2064","ENSG00000021826","ENSG00000021826","CPS1","2",210477682,210679107,201425
"2065","ENSG00000071894","ENSG00000071894","CPSF1","8",144393229,144409335,16106
"2066","ENSG00000160917","ENSG00000160917","CPSF4","7",99438922,99457373,18451
"2067","ENSG00000111605","ENSG00000111605","CPSF6","12",69239569,69274358,34789
"2068","ENSG00000149532","ENSG00000149532","CPSF7","11",61402641,61430031,27390
"2069","ENSG00000110090","ENSG00000110090","CPT1A","11",68754620,68844410,89790
"2070","ENSG00000205560","ENSG00000205560","CPT1B","22",50568861,50578465,9604
"2071","ENSG00000157184","ENSG00000157184","CPT2","1",53196792,53214197,17405
"2072","ENSG00000224051","ENSG00000224051","CPTP","1",1324756,1328896,4140
"2073","ENSG00000106066","ENSG00000106066","CPVL","7",28995235,29195451,200216
"2074","ENSG00000109625","ENSG00000109625","CPZ","4",8592660,8619759,27099
"2075","ENSG00000203710","ENSG00000203710","CR1","1",207496147,207641765,145618
"2076","ENSG00000117322","ENSG00000117322","CR2","1",207453024,207489895,36871
"2077","ENSG00000166426","ENSG00000166426","CRABP1","15",78340353,78348225,7872
"2078","ENSG00000169372","ENSG00000169372","CRADD","12",93677375,93894840,217465
"2079","ENSG00000095321","ENSG00000095321","CRAT","9",129094142,129111189,17047
"2080","ENSG00000134376","ENSG00000134376","CRB1","1",197268204,197478455,210251
"2081","ENSG00000113851","ENSG00000113851","CRBN","3",3144628,3179727,35099
"2082","ENSG00000241258","ENSG00000241258","CRCP","7",66114604,66154568,39964
"2083","ENSG00000169509","ENSG00000169509","CRCT1","1",152514482,152516008,1526
"2084","ENSG00000118260","ENSG00000118260","CREB1","2",207529737,207605988,76251
"2085","ENSG00000107175","ENSG00000107175","CREB3","9",35732598,35736999,4401
"2086","ENSG00000157613","ENSG00000157613","CREB3L1","11",46277662,46321409,43747
"2087","ENSG00000182158","ENSG00000182158","CREB3L2","7",137874979,138002086,127107
"2088","ENSG00000146592","ENSG00000146592","CREB5","7",28299321,28825894,526573
"2089","ENSG00000005339","ENSG00000005339","CREBBP","16",3725054,3880713,155659
"2090","ENSG00000111269","ENSG00000111269","CREBL2","12",12611827,12645108,33281
"2091","ENSG00000137504","ENSG00000137504","CREBZF","11",85657742,85682908,25166
"2092","ENSG00000143162","ENSG00000143162","CREG1","1",167529117,167553805,24688
"2093","ENSG00000163703","ENSG00000163703","CRELD1","3",9933793,9945413,11620
"2094","ENSG00000184164","ENSG00000184164","CRELD2","22",49918167,49927540,9373
"2095","ENSG00000095794","ENSG00000095794","CREM","10",35126791,35212958,86167
"2096","ENSG00000147571","ENSG00000147571","CRH","8",66176376,66178464,2088
"2097","ENSG00000145708","ENSG00000145708","CRHBP","5",76953045,76981158,28113
"2098","ENSG00000276191","ENSG00000276191","CRHR1","HSCHR17_2_CTG5",486391,537950,51559
"2099","ENSG00000106113","ENSG00000106113","CRHR2","7",30651942,30700129,48187
"2100","ENSG00000150938","ENSG00000150938","CRIM1","2",36355778,36551135,195357
"2101","ENSG00000213145","ENSG00000213145","CRIP1","14",105486317,105488947,2630
"2102","ENSG00000182809","ENSG00000182809","CRIP2","14",105472962,105480162,7200
"2103","ENSG00000119878","ENSG00000119878","CRIPT","2",46616416,46630176,13760
"2104","ENSG00000124490","ENSG00000124490","CRISP2","6",49692358,49713590,21232
"2105","ENSG00000096006","ENSG00000096006","CRISP3","6",49727376,49744437,17061
"2106","ENSG00000103196","ENSG00000103196","CRISPLD2","16",84819985,84920768,100783
"2107","ENSG00000167193","ENSG00000167193","CRK","17",1420689,1463162,42473
"2108","ENSG00000099942","ENSG00000099942","CRKL","22",20917407,20953747,36340
"2109","ENSG00000006016","ENSG00000006016","CRLF1","19",18572220,18607741,35521
"2110","ENSG00000205755","ENSG00000205755","CRLF2","X",1190490,1212723,22233
"2111","ENSG00000176390","ENSG00000176390","CRLF3","17",30769388,30824692,55304
"2112","ENSG00000072832","ENSG00000072832","CRMP1","4",5748084,5893086,145002
"2113","ENSG00000101343","ENSG00000101343","CRNKL1","20",20034368,20056046,21678
"2114","ENSG00000143536","ENSG00000143536","CRNN","1",152409243,152414263,5020
"2115","ENSG00000058453","ENSG00000058453","CROCC","1",16740273,16972964,232691
"2116","ENSG00000005469","ENSG00000005469","CROT","7",87345664,87399794,54130
"2117","ENSG00000132693","ENSG00000132693","CRP","1",159712289,159714589,2300
"2118","ENSG00000095713","ENSG00000095713","CRTAC1","10",97865000,98030828,165828
"2119","ENSG00000170275","ENSG00000170275","CRTAP","3",33114014,33147773,33759
"2120","ENSG00000105662","ENSG00000105662","CRTC1","19",18683678,18782333,98655
"2121","ENSG00000140577","ENSG00000140577","CRTC3","15",90529923,90645345,115422
"2122","ENSG00000105392","ENSG00000105392","CRX","19",47819779,47843330,23551
"2123","ENSG00000008405","ENSG00000008405","CRY1","12",106991364,107093549,102185
"2124","ENSG00000121671","ENSG00000121671","CRY2","11",45847118,45883248,36130
"2125","ENSG00000160202","ENSG00000160202","CRYAA","21",43169008,43172805,3797
"2126","ENSG00000109846","ENSG00000109846","CRYAB","11",111908564,111923722,15158
"2127","ENSG00000163499","ENSG00000163499","CRYBA2","2",218990189,218993422,3233
"2128","ENSG00000196431","ENSG00000196431","CRYBA4","22",26621963,26630669,8706
"2129","ENSG00000100122","ENSG00000100122","CRYBB1","22",26599278,26618027,18749
"2130","ENSG00000244752","ENSG00000244752","CRYBB2","22",25212564,25231870,19306
"2131","ENSG00000100053","ENSG00000100053","CRYBB3","22",25199858,25207359,7501
"2132","ENSG00000118231","ENSG00000118231","CRYGD","2",208121607,208124524,2917
"2133","ENSG00000165475","ENSG00000165475","CRYL1","13",20403666,20525873,122207
"2134","ENSG00000103316","ENSG00000103316","CRYM","16",21238874,21303083,64209
"2135","ENSG00000116791","ENSG00000116791","CRYZ","1",74705482,74733408,27926
"2136","ENSG00000205758","ENSG00000205758","CRYZL1","21",33589341,33643926,54585
"2137","ENSG00000062485","ENSG00000062485","CS","12",56271699,56300391,28692
"2138","ENSG00000139631","ENSG00000139631","CSAD","12",53157663,53180925,23262
"2139","ENSG00000172346","ENSG00000172346","CSDC2","22",41561010,41577741,16731
"2140","ENSG00000009307","ENSG00000009307","CSDE1","1",114716913,114758676,41763
"2141","ENSG00000124207","ENSG00000124207","CSE1L","20",49046246,49096960,50714
"2142","ENSG00000184371","ENSG00000184371","CSF1","1",109910242,109930992,20750
"2143","ENSG00000182578","ENSG00000182578","CSF1R","5",150053291,150113372,60081
"2144","ENSG00000164400","ENSG00000164400","CSF2","5",132073789,132076170,2381
"2145","ENSG00000198223","ENSG00000198223","CSF2RA","X",1268800,1310381,41581
"2146","ENSG00000100368","ENSG00000100368","CSF2RB","22",36913628,36940439,26811
"2147","ENSG00000108342","ENSG00000108342","CSF3","17",40015361,40017813,2452
"2148","ENSG00000119535","ENSG00000119535","CSF3R","1",36466043,36483278,17235
"2149","ENSG00000147408","ENSG00000147408","CSGALNACT1","8",19404161,19758029,353868
"2150","ENSG00000169826","ENSG00000169826","CSGALNACT2","10",43138445,43185302,46857
"2151","ENSG00000213218","ENSG00000213218","CSH2","17",63872012,63873766,1754
"2152","ENSG00000103653","ENSG00000103653","CSK","15",74782080,74803197,21117
"2153","ENSG00000113712","ENSG00000113712","CSNK1A1","5",149492982,149551471,58489
"2154","ENSG00000141551","ENSG00000141551","CSNK1D","17",82239023,82273700,34677
"2155","ENSG00000213923","ENSG00000213923","CSNK1E","22",38290691,38318084,27393
"2156","ENSG00000133275","ENSG00000133275","CSNK1G2","19",1941172,1981338,40166
"2157","ENSG00000151292","ENSG00000151292","CSNK1G3","5",123512177,123617049,104872
"2158","ENSG00000101266","ENSG00000101266","CSNK2A1","20",472498,543835,71337
"2159","ENSG00000070770","ENSG00000070770","CSNK2A2","16",58157907,58198106,40199
"2160","ENSG00000232960","ENSG00000232960","CSNK2B","HSCHR6_MHC_MANN_CTG1",2970283,2977329,7046
"2161","ENSG00000173546","ENSG00000173546","CSPG4","15",75674322,75712848,38526
"2162","ENSG00000114646","ENSG00000114646","CSPG5","3",47562238,47580792,18554
"2163","ENSG00000104218","ENSG00000104218","CSPP1","8",67062417,67196778,134361
"2164","ENSG00000110925","ENSG00000110925","CSRNP2","12",51061205,51083664,22459
